5,1,1
95,1,-1
124,3,-1
116,49,1
3,1,-1
655,163,-1
658,3,-1
268,26,-1
850,15,-1
110,1,1
769,184,-1
183,43,1
816,30,1
43,3,1
658,3,1
58,26,-1
128,54,1
2,1,1
18,4,-1
317,118,-1
13,2,1
44,1,1
19,9,1
5,1,-1
284,1,1
152,5,1
22,8,1
166,5,1
308,22,1
227,69,-1
118,42,1
38,2,1
751,56,1
45,1,1
15,14,-1
38,67,1
6,1,-1
2,1,-1
57,5,1
733,11,1
743,32,1
637,56,-1
1325,403,1
332,13,1
62,2,1
109,49,1
10,15,1
516,133,-1
1260,436,1
451,51,1
967,43,1
873,233,1
159,11,-1
3,1,-1
362,68,1
142,5,1
24,83,1
335,48,-1
3,1,1
278,118,1
45,1,-1
136,59,1
614,43,1
324,28,1
387,61,1
300,254,1
359,176,1
265,11,1
148,3,1
1743,470,1
4,1,-1
129,62,-1
1919,36,-1
337,96,-1
200,52,1
34,14,-1
156,11,-1
32,20,1
211,89,1
68,7,1
1,12,-1
199,95,1
146,5,1
33,9,1
351,3,1
227,69,1
20,44,1
63,22,-1
1,1,1
48,16,1
3,1,-1
115,37,-1
171,10,-1
276,7,-1
254,1,-1
64,3,1
3,75,-1
2202,122,-1
22,9,1
237,117,1
229,411,1
167,17,1
28,1,1
4,1,-1
106,8,1
3,75,1
44,1,1
3,1,-1
2295,18,-1
112,6,1
188,11,-1
750,71,1
284,1,-1
184,1,-1
261,27,1
59,1,-1
202,65,1
218,6,1
167,17,-1
136,59,1
319,34,1
264,49,-1
57,5,1
848,13,1
49,6,1
365,9,1
308,22,-1
360,39,-1
6,1,1
1008,10,1
1142,93,1
136,59,1
90,5,1
18,6,1
53,8,-1
51,79,1
111,5,1
383,18,1
25,1,-1
17,15,-1
132,3,1
47,25,1
162,1,-1
1321,72,1
7,8,1
2661,13,1
730,137,1
48,16,1
20,17,1
762,285,-1
3,1,1
371,99,1
71,4,-1
249,76,-1
21,55,-1
27,7,-1
106,11,1
1544,57,1
2,1,1
147,28,-1
1193,19,1
217,5,1
182,14,-1
13,2,1
2,1,1
4,1,1
638,10,-1
405,1,1
276,7,-1
2,1,-1
30,2,1
572,108,1
145,5,-1
54,86,1
575,222,-1
59,1,-1
127,63,1
440,332,1
1702,61,1
800,531,-1
581,40,1
352,5,-1
67,28,1
12,216,-1
241,72,1
14,63,1
165,1,-1
910,2,-1
6,15,-1
770,3,1
1064,22,1
463,36,1
16,50,1
437,45,1
22,8,-1
116,49,1
133,2,1
136,59,-1
1332,326,-1
2664,47,-1
144,3,1
71,4,-1
116,32,1
95,1,-1
26,4,1
7,8,1
8,2,-1
37,1,-1
1062,3,1
149,124,-1
200,52,-1
462,135,-1
251,78,-1
80,31,1
1921,409,1
450,88,-1
24,1,-1
634,45,1
90,5,1
1957,2,1
208,72,1
1393,258,-1
73,10,1
1,1,-1
220,6,-1
50,7,1
88,10,1
601,5,1
99,1,-1
162,1,1
85,15,-1
84,4,1
2,1,-1
11,1,-1
2,1,-1
517,1,1
1726,1,-1
20,44,-1
225,69,-1
47,9,1
1,1,1
458,172,-1
11,1,1
3,1,-1
930,157,-1
14,6,1
16,20,-1
672,151,1
192,7,-1
190,10,1
684,4,-1
38,91,1
277,1,1
129,62,1
52,8,1
1149,48,1
4,1,-1
376,19,-1
5,1,-1
37,1,-1
1,1,1
105,9,1
2046,370,1
109,32,-1
315,149,1
54,37,1
46,12,1
70,20,1
38,50,1
604,34,-1
26,4,1
387,168,-1
1224,64,1
227,69,1
300,108,1
8,20,1
132,31,1
303,19,1
2150,144,1
14,2,-1
6,53,1
271,51,1
33,9,1
92,2,1
39,1,1
115,35,-1
432,2,1
357,194,1
22,9,1
8,23,1
263,1,1
600,5,-1
493,28,-1
1116,38,1
24,5,1
418,34,1
43,17,-1
65,1,1
67,28,1
104,6,-1
2,1,1
117,8,1
155,25,1
629,45,1
109,32,1
2,1,1
90,5,1
218,48,-1
44,1,-1
315,149,-1
32,212,1
1083,224,1
71,4,1
584,1,-1
19,9,1
116,49,-1
64,3,1
4,1,-1
89,2,1
60,2,-1
25,1,1
1224,64,1
15,14,-1
42,5,1
7,8,1
24,1,1
202,6,-1
91,5,1
202,6,-1
818,7,1
19,9,-1
571,34,-1
58,26,-1
80,31,1
71,4,1
71,4,1
245,42,1
3,1,1
71,4,1
804,13,1
146,5,1
4,1,1
164,87,1
410,28,1
195,74,-1
288,38,1
105,8,1
123,30,1
4,1,-1
58,26,-1
465,46,-1
13,2,-1
12,163,1
15,14,-1
274,5,1
76,4,1
253,11,-1
391,87,-1
185,10,-1
14,20,1
31,18,1
584,1,1
358,62,1
13,2,-1
202,65,-1
231,9,1
39,1,1
32,20,-1
74,2,-1
63,22,1
108,65,1
48,16,-1
30,23,-1
613,13,-1
9,50,1
6,1,1
46,12,1
1147,622,1
9,4,1
241,6,1
392,115,-1
59,1,-1
37,1,-1
28,1,1
327,1,1
40,18,1
48,16,1
106,11,1
554,175,1
20,17,-1
99,1,-1
371,99,1
1664,1,1
32,174,1
240,33,1
128,37,-1
198,13,1
167,17,1
67,363,1
105,9,-1
216,3,1
1,1,1
274,5,1
293,2,-1
934,239,1
523,7,-1
588,72,1
902,34,-1
179,165,-1
107,25,-1
98,2,1
266,6,1
846,41,1
25,1,-1
201,6,-1
23,17,1
375,194,1
15,14,-1
6,1,-1
586,34,1
1267,98,-1
247,3,1
301,17,1
2,1,-1
2,1,-1
245,42,1
1680,140,1
99,1,1
269,32,-1
131,7,1
35,260,1
111,5,1
844,24,1
403,28,1
102,24,-1
70,20,1
278,118,1
73,10,1
1597,42,1
520,33,1
28,1,-1
5,5,1
63,22,1
334,7,-1
108,6,1
48,16,1
215,159,1
1458,91,1
661,55,1
180,54,1
213,214,-1
52,8,1
899,7,-1
64,44,1
12,4,-1
40,18,1
38,4,1
64,3,-1
209,13,-1
68,7,-1
15,14,1
63,22,-1
90,5,-1
44,1,-1
17,15,-1
148,110,-1
8,2,1
154,80,-1
99,1,1
15,14,-1
1,12,1
660,94,1
6,1,1
366,3,1
119,316,1
486,90,-1
188,11,-1
60,2,-1
104,6,1
176,38,-1
1466,11,1
5,1,1
62,6,1
100,9,1
4,1,-1
63,22,1
4,1,1
6,1,1
314,32,1
123,30,1
4,1,-1
81,10,1
254,5,1
530,12,-1
490,206,1
10,1,1
210,22,1
27,6,-1
22,9,1
6,1,-1
697,27,1
147,82,1
9,4,-1
2,1,1
290,47,1
57,5,1
233,42,1
10,15,1
8,20,-1
975,25,1
52,9,-1
3,1,1
10,15,-1
10,1,1
93,22,1
60,2,1
41,16,1
25,15,-1
249,78,-1
185,10,-1
203,5,1
466,3,1
47,25,1
363,32,-1
10,1,1
402,75,-1
151,6,1
137,27,1
156,11,-1
16,20,1
139,115,1
749,3,1
138,235,1
383,18,1
5,1,-1
370,1,-1
29,3,-1
229,62,-1
34,14,1
167,17,1
40,18,-1
12,109,1
3,1,1
48,16,1
1,1,1
662,144,-1
186,43,1
81,10,1
1,1,1
289,5,1
102,24,-1
90,5,1
85,1,-1
2130,293,1
230,1,1
880,116,1
202,48,-1
724,151,-1
314,32,-1
420,5,1
79,17,1
43,92,-1
910,2,1
508,10,1
4,1,1
299,4,-1
87,2,-1
8,2,-1
9,29,-1
570,5,1
132,24,-1
381,9,1
286,2,1
365,9,1
286,2,1
1084,1,-1
96,1,1
1285,52,1
35,4,1
9,2,-1
147,28,1
228,27,1
177,7,-1
20,6,1
959,3,1
190,10,1
594,61,1
505,30,1
64,44,-1
8,20,-1
55,2,-1
70,2,1
397,88,1
65,15,-1
6,1,-1
84,105,-1
58,159,1
383,18,1
124,102,1
45,1,1
3,5,1
16,29,-1
238,42,1
31,18,1
177,7,1
297,57,1
47,6,-1
2328,257,-1
178,2,-1
52,9,-1
2810,269,1
39,1,1
183,43,1
116,49,-1
31,18,1
213,264,-1
397,88,-1
241,25,-1
1053,145,1
60,2,-1
1,12,1
113,6,1
286,4,-1
87,2,-1
412,47,1
20,2,1
1607,21,1
1,1,1
83,5,1
809,123,1
116,49,1
302,227,1
156,11,-1
1,1,1
282,107,1
121,13,1
4,1,-1
670,110,1
2,1,-1
233,42,1
36,276,1
41,16,1
40,18,1
112,7,1
328,53,1
10,1,1
103,31,1
1060,318,-1
43,17,1
3,1,1
160,4,1
3,1,1
60,2,-1
21,129,-1
78,21,1
1,1,1
953,19,1
160,4,1
53,8,1
1851,8,1
4,1,-1
578,223,1
1,1,-1
95,1,-1
110,5,-1
190,58,1
97,1,-1
372,61,1
66,20,1
72,13,-1
980,242,1
7,9,1
133,2,1
264,49,-1
24,1,1
7,9,1
328,1,-1
1187,62,1
37,1,1
979,119,1
284,1,-1
6,53,1
47,9,-1
50,7,1
74,29,1
374,56,-1
524,59,1
14,4,1
48,16,1
32,2,1
13,2,1
758,46,-1
1,1,-1
15,14,-1
43,17,-1
166,112,-1
922,119,-1
1185,268,1
1703,349,1
195,74,1
17,1,1
1676,407,-1
167,17,1
4,1,-1
345,14,-1
1,1,1
895,52,1
93,22,-1
77,4,-1
26,105,-1
60,2,-1
2369,45,1
580,5,1
209,13,-1
2166,300,1
22,8,1
1563,32,1
514,18,-1
474,48,1
295,26,1
242,1,1
605,10,1
9,2,1
19,8,1
4,1,1
7,63,1
50,7,1
275,61,1
238,41,-1
16,2,1
6,1,1
77,4,-1
216,3,-1
169,16,-1
576,1,1
15,14,1
131,7,-1
10,1,1
83,1,1
1007,170,1
218,65,1
687,3,-1
298,27,1
191,6,1
311,28,1
235,3,1
5,1,1
600,5,1
64,44,1
132,24,-1
632,33,1
31,18,-1
872,130,1
629,45,1
16,2,1
2,1,-1
113,6,-1
80,31,1
4,1,-1
83,1,-1
207,64,1
3,1,-1
1,1,-1
66,2,1
28,1,1
136,59,1
25,1,-1
26,25,1
266,163,-1
20,17,1
262,37,1
4,1,1
111,5,1
111,5,1
222,3,1
478,40,-1
8,20,-1
89,21,-1
8,2,-1
37,1,-1
299,13,1
87,2,-1
32,20,-1
658,3,1
54,37,-1
51,2,-1
785,62,1
1099,34,-1
1,1,1
356,19,1
321,30,1
37,1,-1
309,10,1
309,10,1
128,37,-1
108,6,-1
2279,34,1
2388,253,1
1405,3,1
50,7,1
73,10,1
237,117,1
474,6,1
552,46,-1
10,1,-1
198,13,-1
394,60,1
287,28,1
28,1,1
22,9,1
436,40,1
107,17,1
30,2,1
613,13,-1
1466,11,-1
806,1,-1
24,5,1
510,36,1
1,1,1
1,1,-1
40,18,1
1,1,1
2564,192,1
12,4,1
30,67,1
7,8,1
6,1,1
48,16,1
48,16,1
8,20,-1
19,9,-1
963,19,1
18,4,1
28,1,-1
7,8,1
2017,244,1
23,4,1
39,1,1
29,3,1
109,49,-1
15,14,-1
642,7,-1
847,81,1
37,1,1
138,81,1
4,1,-1
1948,6,1
345,14,1
606,24,1
26,23,1
1823,45,1
21,55,1
33,8,1
628,393,1
358,126,1
284,1,1
259,24,-1
284,83,1
238,41,1
34,14,-1
126,78,1
4,1,-1
115,85,-1
52,8,-1
226,1,-1
92,2,1
184,124,1
67,28,1
41,16,1
304,73,-1
1,1,1
212,98,1
81,10,1
116,49,-1
7,8,1
5,1,1
244,142,1
2,1,1
1100,22,1
16,20,1
129,126,1
105,9,1
300,25,-1
95,1,1
8,2,-1
25,1,-1
9,29,1
70,212,-1
249,76,1
37,1,-1
230,1,1
243,34,-1
23,29,1
703,233,1
175,1,-1
795,34,1
87,21,1
42,5,1
6,53,-1
321,30,1
1086,270,1
22,9,1
356,19,1
59,1,-1
32,50,1
7,8,1
2,1,1
385,19,1
245,42,1
18,2,-1
411,72,1
101,66,-1
257,1,-1
113,6,1
6,1,-1
288,38,-1
416,2,-1
75,10,1
22,8,1
72,25,1
198,13,-1
11,1,1
3,1,-1
50,7,1
41,16,1
27,7,-1
503,31,1
60,2,-1
1404,28,1
18,4,1
19,9,-1
12,91,1
73,58,1
1823,45,1
3021,230,1
402,75,-1
1269,416,1
123,30,-1
17,15,-1
226,1,1
314,32,1
321,30,-1
566,22,-1
40,18,1
699,192,1
49,6,1
5,1,1
884,36,1
210,22,1
181,10,1
1,1,-1
5,1,1
388,22,1
316,178,1
1052,164,1
192,7,-1
61,66,-1
12,4,-1
99,1,1
402,177,1
1460,1,1
80,31,1
116,49,-1
45,1,1
575,38,-1
593,70,1
528,194,1
50,4,1
23,4,1
15,14,-1
25,1,-1
238,41,1
34,14,-1
184,1,-1
235,3,-1
3150,1,-1
697,77,1
61,26,-1
2,1,-1
96,1,1
9,29,1
239,19,1
94,35,-1
627,40,1
2,1,-1
22,9,-1
36,25,1
268,26,1
135,2,1
445,90,-1
10,15,-1
175,1,1
896,40,-1
137,27,1
25,15,-1
1366,24,-1
411,6,1
19,9,1
493,28,1
298,27,1
98,2,1
7,8,1
1031,28,-1
42,5,1
58,128,-1
58,26,-1
241,6,1
15,14,-1
108,6,1
710,282,1
216,3,1
84,4,1
194,7,1
81,10,1
921,40,1
83,1,1
234,228,-1
16,20,1
2,1,1
49,6,-1
19,9,1
548,70,-1
227,69,1
49,6,-1
502,17,1
157,24,-1
18,4,1
29,2,1
41,16,1
215,54,1
231,9,1
113,48,1
1476,334,1
59,1,1
98,2,-1
10,15,-1
76,4,-1
67,3,1
30,6,1
1777,481,1
183,43,-1
80,31,1
351,28,-1
527,1,1
13,2,1
1339,11,1
355,3,-1
390,16,-1
556,40,-1
206,97,-1
718,431,-1
72,25,-1
403,82,-1
171,10,-1
75,10,1
172,17,1
120,37,1
619,54,-1
16,2,1
464,1,1
277,1,1
13,10,1
74,50,1
504,60,1
382,53,-1
96,1,1
5,1,1
224,41,-1
40,18,-1
1193,19,-1
786,12,-1
15,14,-1
247,3,-1
390,16,1
296,52,1
1,12,1
110,5,1
143,4,1
37,1,-1
129,111,1
506,13,-1
1369,3,1
5,1,1
10,1,1
8,67,-1
461,89,1
277,1,1
121,13,1
7,9,1
5,1,-1
491,47,1
907,70,-1
148,25,1
15,14,-1
823,188,-1
117,8,1
1079,72,-1
2,1,-1
4,1,1
3,1,-1
380,1,1
22,9,1
17,15,-1
731,77,1
28,1,1
190,10,1
125,33,1
16,2,1
328,1,1
115,37,1
617,14,-1
605,10,1
592,33,-1
787,84,1
15,14,-1
9,2,1
749,3,-1
88,10,-1
54,86,-1
1053,145,-1
623,7,1
6,1,-1
331,3,-1
199,133,-1
59,1,-1
348,10,1
3,1,1
39,1,-1
4,1,1
1,1,-1
320,103,1
48,16,-1
531,65,-1
256,19,-1
1,1,1
65,1,1
317,4,1
1101,59,1
770,3,1
53,8,-1
20,2,1
22,9,1
507,121,1
286,7,1
758,206,1
40,18,-1
19,9,1
84,4,-1
5,15,-1
17,1,1
156,11,1
69,3,1
126,33,-1
142,5,1
330,103,1
318,68,1
58,26,-1
7,8,1
312,34,1
904,119,-1
40,18,1
360,194,1
667,19,1
552,46,-1
56,79,1
26,4,-1
307,111,-1
1,1,1
110,1,1
217,75,1
801,5,1
65,1,-1
195,74,-1
6,1,1
63,22,-1
118,42,1
223,30,1
6,1,-1
74,2,1
7,8,1
24,1,1
75,10,1
55,4,-1
103,31,1
365,9,-1
54,86,-1
68,7,1
1148,10,1
236,4,-1
339,2,-1
952,33,-1
6,1,1
3002,93,-1
328,1,1
24,1,1
439,15,-1
236,4,1
497,229,1
17,15,-1
363,32,-1
11,1,-1
9,29,-1
106,11,1
428,14,1
125,47,1
200,52,-1
151,6,1
258,76,-1
10,15,1
132,24,-1
151,160,-1
117,8,1
274,5,-1
59,1,-1
202,50,1
211,7,1
5,1,1
2,1,-1
48,16,-1
188,11,1
272,6,1
348,10,1
144,3,1
35,23,1
78,2,-1
20,2,1
64,3,1
64,3,1
112,6,-1
566,22,1
207,64,-1
653,185,1
51,2,1
471,1,-1
1338,534,1
559,56,-1
697,27,1
3,1,-1
43,17,-1
108,6,1
98,2,1
29,3,-1
48,16,1
87,2,-1
95,1,-1
82,4,1
15,14,1
2915,19,1
90,5,1
203,5,1
3363,139,-1
6,1,1
739,63,1
1447,80,-1
25,15,1
59,53,1
5,1,1
64,3,1
39,1,1
4,1,-1
233,42,1
2,1,-1
29,17,1
223,30,1
1535,43,1
657,72,1
177,7,-1
197,17,1
58,26,-1
45,1,-1
237,71,1
158,3,-1
1399,32,1
713,27,-1
148,25,1
2,1,-1
105,8,1
604,34,1
12,17,1
103,31,1
1,12,1
1014,5,1
2,1,1
543,45,1
14,29,-1
358,62,1
149,1,-1
244,147,1
759,13,-1
451,51,-1
325,89,1
813,3,1
169,16,1
950,55,1
34,14,-1
5,1,-1
1,15,-1
567,94,-1
30,2,1
1159,153,-1
214,58,1
94,5,1
160,4,1
57,5,1
19,9,-1
251,33,1
68,7,-1
213,25,-1
63,22,-1
126,113,1
91,5,-1
341,3,1
9,4,1
425,7,-1
43,3,1
75,10,1
647,3,1
954,116,-1
2,1,-1
6,1,1
3,1,-1
314,32,1
4,1,-1
477,19,1
1515,357,1
90,5,1
4,1,1
409,41,1
307,111,1
242,1,1
6,15,-1
1330,180,1
35,4,-1
40,18,1
232,66,1
210,22,1
1159,25,1
644,13,1
265,11,1
405,1,-1
3367,211,1
121,77,1
4,1,1
53,9,1
479,52,-1
7,8,1
16,2,1
79,51,1
1142,93,1
140,1,-1
178,2,-1
36,17,1
1,15,-1
252,16,1
460,60,1
39,1,-1
373,3,-1
56,2,-1
146,5,1
40,18,-1
40,18,1
5,5,-1
156,11,-1
36,17,1
40,18,1
2190,211,1
260,129,-1
16,2,-1
77,4,-1
219,6,1
4,1,1
57,5,1
21,35,1
2070,70,-1
203,5,1
465,46,-1
118,42,1
1942,113,1
735,113,1
130,17,1
3,1,1
655,163,1
34,14,1
1952,180,1
424,213,-1
14,19,1
684,4,1
172,17,-1
26,4,1
80,31,1
34,14,-1
156,11,1
10,1,1
313,1,-1
99,15,-1
127,13,1
575,38,-1
114,77,1
861,40,1
498,50,1
86,12,1
51,4,1
322,47,1
603,199,1
712,13,1
28,1,-1
631,13,1
125,47,-1
22,8,1
239,19,1
96,1,1
256,38,-1
51,21,1
265,11,1
485,14,-1
2542,5,1
576,1,-1
51,2,-1
122,8,1
486,90,-1
183,43,1
51,21,-1
6,1,-1
534,31,1
36,25,1
998,134,1
1,12,1
433,30,1
509,135,-1
71,23,-1
648,11,-1
357,39,1
16,91,1
971,155,-1
1171,151,1
610,33,1
91,5,1
46,12,-1
1580,204,1
1224,64,1
31,18,1
343,19,-1
57,5,1
91,5,1
2603,74,-1
34,14,-1
15,14,-1
211,7,1
34,14,-1
125,47,1
129,62,1
57,5,1
262,37,-1
63,22,1
5,5,-1
11,1,1
729,295,1
96,1,-1
126,103,-1
142,5,1
298,27,1
1633,139,1
21,129,1
120,141,-1
54,85,1
54,37,1
809,54,-1
2,1,-1
71,4,1
18,2,1
487,52,1
1027,2,-1
202,6,-1
39,1,-1
539,3,1
3,1,-1
5,1,1
7,8,1
527,1,-1
37,1,1
103,31,1
171,10,-1
208,57,1
202,65,-1
204,15,-1
148,25,-1
87,2,-1
93,22,-1
576,1,-1
261,27,1
3,1,-1
350,240,-1
1205,327,-1
953,27,1
105,9,1
231,9,-1
27,48,1
28,1,1
204,1,-1
367,1,-1
223,30,1
354,28,-1
419,179,1
394,89,-1
470,127,1
37,1,-1
15,14,-1
7,9,1
373,3,-1
652,15,-1
153,71,1
16,2,-1
61,66,-1
109,49,1
187,93,-1
216,3,-1
131,7,1
699,273,1
10,1,-1
85,1,-1
51,2,1
529,121,-1
296,148,1
169,16,1
96,1,1
179,58,1
534,31,1
5,1,-1
259,44,-1
800,271,1
251,33,1
220,6,1
772,140,1
6,1,1
1319,47,1
14,29,1
98,21,1
47,25,1
384,1,-1
3,1,-1
496,87,1
349,41,1
846,41,1
221,7,-1
265,11,1
443,1,1
48,16,1
494,1,-1
453,207,-1
832,3,1
86,12,1
5,1,1
149,1,1
68,7,1
22,8,1
836,208,1
83,1,1
90,5,1
814,84,-1
324,28,-1
2,1,-1
197,68,-1
153,117,1
709,155,-1
253,11,-1
72,104,1
377,364,-1
22,9,1
356,19,1
126,33,1
186,43,1
153,71,1
604,34,-1
24,1,1
345,14,-1
360,39,-1
370,1,-1
85,1,-1
63,22,-1
617,14,1
131,7,1
81,10,1
38,67,1
113,65,1
6,15,-1
1212,1,1
101,66,-1
257,1,-1
170,165,1
6,1,-1
476,56,-1
150,26,-1
3,1,-1
2,1,-1
409,114,1
27,7,1
26,23,1
230,1,1
147,82,-1
321,30,1
1202,12,1
268,5,1
417,64,1
151,160,1
29,24,1
162,1,1
1635,145,1
162,1,1
107,25,-1
221,7,-1
28,1,-1
1064,22,-1
44,1,1
3,1,-1
77,4,1
518,39,1
29,3,-1
1,1,1
100,8,1
322,34,1
8,2,1
18,21,-1
18,2,1
702,172,1
386,28,1
45,1,1
12,6,1
9,29,1
250,27,-1
60,2,-1
32,20,-1
104,6,-1
8,2,1
7,8,1
145,5,-1
870,150,1
33,9,1
12,4,1
113,6,-1
165,1,1
519,19,1
3,1,1
31,18,1
276,7,-1
129,62,1
18,2,-1
8,2,-1
58,26,1
18,2,1
9,4,-1
2751,97,1
48,16,1
97,1,-1
32,2,-1
246,1,1
1469,204,1
217,1,-1
348,58,1
33,11,1
361,34,-1
306,19,1
11,1,-1
91,5,1
142,5,1
82,4,1
164,13,-1
23,109,1
17,1,1
1132,152,1
16,2,1
29,3,-1
7,8,1
223,30,1
146,5,1
34,14,-1
136,59,1
1064,22,-1
385,19,1
131,7,1
1355,255,1
185,10,-1
11,1,1
23,21,-1
2302,499,-1
2,1,1
91,5,-1
309,10,1
612,38,-1
155,6,-1
1,1,1
184,15,-1
62,6,1
5,1,-1
879,116,1
128,143,-1
19,9,1
433,30,1
152,13,1
60,2,-1
1,1,1
12,17,-1
57,5,1
285,36,-1
52,9,1
239,19,1
94,373,-1
27,7,-1
169,16,1
920,46,-1
1322,516,-1
29,24,1
624,1,-1
61,26,-1
1054,167,1
29,44,-1
17,53,-1
1159,214,1
398,36,1
11,1,1
3,1,1
48,16,1
2067,186,1
105,9,1
1046,10,1
7,8,1
656,45,1
10,1,1
113,6,1
3,1,1
125,100,1
610,33,-1
80,31,1
45,1,-1
106,11,1
8,67,1
891,27,1
415,169,-1
319,34,-1
296,148,1
92,2,1
166,26,-1
127,13,-1
73,10,-1
486,90,-1
1047,140,1
165,1,1
405,1,-1
8,23,-1
856,1,1
94,35,-1
51,2,-1
12,3,-1
7,8,1
1490,94,1
1995,446,-1
4,1,1
9,2,1
23,17,1
285,36,1
73,10,1
1165,300,-1
135,6,-1
118,42,1
78,160,1
165,1,1
28,1,1
100,8,1
144,3,-1
238,41,1
198,13,-1
632,95,-1
61,66,-1
889,11,1
92,2,-1
90,5,-1
1,1,-1
7,9,1
7,8,1
255,73,1
365,9,1
25,15,-1
142,5,1
1634,45,-1
1,12,-1
1215,507,1
4,1,-1
110,1,1
4,1,1
424,56,1
40,18,1
3,1,-1
17,53,-1
732,47,1
18,4,-1
380,5,1
2,1,-1
112,6,1
241,6,1
1069,5,1
212,141,1
374,202,1
3,1,-1
2238,144,1
101,26,1
2,1,-1
144,24,1
10,1,1
116,32,1
256,38,1
67,3,1
269,49,1
31,18,1
836,208,-1
755,173,-1
23,28,-1
7,8,1
23,4,1
14,2,-1
197,68,-1
11,1,-1
73,10,1
903,87,-1
133,2,-1
79,110,-1
21,55,-1
981,13,-1
433,30,1
354,28,-1
72,104,1
5,15,-1
139,19,1
57,5,-1
234,136,-1
207,64,-1
22,9,-1
18,2,1
870,150,1
127,13,-1
42,35,-1
5,53,-1
46,12,1
3,1,-1
390,16,1
44,1,-1
1498,188,-1
57,5,1
112,6,1
13,2,1
908,170,-1
241,72,1
311,3,1
165,1,-1
57,5,1
136,59,1
333,102,1
2,1,1
264,49,-1
11,1,-1
254,1,1
59,1,1
138,11,1
59,1,-1
1607,2,-1
9,4,1
758,206,1
344,28,1
519,19,1
6,1,1
7,8,1
17,1,-1
71,4,1
314,32,1
941,91,1
178,2,1
9,4,-1
1020,11,-1
233,42,1
11,1,-1
314,32,-1
32,20,-1
132,24,1
105,9,1
13,2,-1
5,1,1
567,94,-1
29,3,-1
139,19,-1
433,30,1
29,17,-1
792,1,1
522,57,1
1,1,1
515,1,-1
207,64,1
86,12,1
1912,113,1
226,1,1
30,23,1
49,6,1
147,82,-1
503,31,1
48,16,1
193,74,1
1101,59,1
1,12,-1
17,15,-1
2,1,-1
211,7,1
1477,47,1
158,3,-1
592,232,-1
642,7,1
399,36,-1
47,6,1
456,84,-1
172,17,-1
117,8,1
2,1,1
4,1,1
550,9,1
53,9,1
16,2,1
102,3,1
6,1,-1
414,41,1
358,62,1
1,1,1
15,14,-1
224,41,-1
404,101,1
104,6,1
45,1,-1
57,5,1
56,2,-1
22,9,1
83,1,1
227,69,-1
375,39,-1
1,12,1
97,1,1
1,1,1
6,15,-1
233,42,-1
255,73,1
958,11,-1
90,5,1
81,10,1
236,4,1
3,1,1
221,7,1
173,36,-1
89,20,1
342,22,1
179,10,1
20,2,1
1,12,-1
2,1,1
29,3,-1
666,117,1
18,29,1
77,4,-1
118,42,1
19,9,-1
88,58,1
104,6,1
38,67,1
163,24,-1
843,176,1
57,5,1
334,7,1
42,112,-1
30,2,1
79,92,-1
554,175,-1
305,48,1
7,8,1
40,18,1
4,1,1
11,1,-1
298,27,1
119,4,-1
1,1,1
69,3,-1
38,91,1
177,7,1
139,19,1
11,1,-1
1264,219,-1
24,83,1
45,1,1
271,51,1
148,25,-1
69,24,-1
963,19,1
25,1,1
5,1,1
10,1,1
490,46,-1
179,58,-1
364,1,1
921,40,-1
833,47,1
40,18,-1
60,2,-1
13,2,-1
124,168,1
217,1,-1
24,5,1
458,209,1
66,20,-1
38,4,1
99,1,1
517,1,-1
3,1,1
45,1,1
345,14,-1
175,1,1
379,46,-1
6,1,1
56,2,-1
346,44,1
25,1,-1
318,68,1
494,1,1
2483,2,1
28,1,1
14,21,1
328,1,-1
261,27,1
2202,122,-1
71,4,-1
295,35,1
28,1,-1
65,53,-1
741,46,-1
47,25,-1
149,1,1
36,3,1
91,5,1
692,8,-1
61,26,-1
2,1,-1
1298,189,1
247,3,-1
842,101,1
3,1,1
280,10,1
39,1,1
123,30,1
27,6,-1
40,18,1
57,5,1
586,34,-1
886,5,1
2,1,1
92,21,1
200,41,-1
115,54,1
76,4,1
580,56,1
3,1,1
563,10,1
1330,180,1
656,45,1
51,4,1
15,14,-1
11,1,-1
9,50,1
326,39,-1
1366,24,1
597,70,-1
377,94,1
1,1,-1
448,89,1
10,1,1
295,98,1
4,1,-1
9,29,-1
7,8,1
276,7,1
3,5,-1
70,2,-1
977,358,-1
146,5,-1
99,1,1
260,196,1
60,2,1
29,24,1
217,1,1
6,1,1
331,3,1
1510,255,-1
36,7,1
1062,3,-1
248,11,-1
157,24,1
97,1,-1
5,1,1
321,30,1
7,8,1
106,11,1
112,6,-1
34,14,1
435,4,1
188,11,-1
709,155,1
87,2,1
92,21,-1
3,1,-1
223,197,1
185,10,1
3257,251,1
141,2,-1
276,7,1
89,4,1
996,100,-1
76,4,1
90,5,1
1888,16,1
122,8,1
105,9,1
265,11,-1
556,40,1
3,1,1
27,7,-1
92,2,-1
212,141,1
239,19,1
55,2,-1
1035,13,-1
139,19,1
53,8,-1
368,30,-1
172,17,-1
49,2,1
39,1,1
166,54,-1
315,149,1
213,41,1
636,11,1
100,8,-1
759,13,1
34,14,1
326,194,1
1960,27,1
299,171,1
39,1,1
132,31,1
1095,95,1
1028,379,1
258,78,1
152,5,1
79,17,1
156,11,1
17,1,-1
5,5,1
1,12,1
51,2,-1
2,1,1
164,13,1
516,133,1
635,259,1
374,56,1
399,36,-1
297,57,-1
128,54,-1
97,1,-1
113,48,1
57,5,1
21,572,-1
